date,year,doy,Hour,lt,Lat_of_Earth,Lon_of_Earth,BR,BT,BN,|B,Solar_Wind_Speed,THETA_elevation_angle_of_v,PHI_azimuth_angle_of_v,Ion_Density,Temperature
2017-07-28,2017,209,13,7,5.4,228.3,0.0,-2.9,2.2,4.9,453.0,0.3,0.4,5.0,117539.0
2017-07-28,2017,209,14,8,5.4,228.3,-0.1,-3.8,-2.4,5.3,449.0,2.9,1.2,5.1,98726.0
2017-07-28,2017,209,15,9,5.4,228.3,-1.6,-3.9,-2.1,5.2,454.0,3.2,1.9,4.4,89979.0
2017-07-28,2017,209,16,10,5.4,228.4,0.3,-2.4,1.1,4.6,440.0,0.6,0.8,4.3,96555.0
2017-07-28,2017,209,17,11,5.4,228.4,1.0,-2.0,0.9,4.7,436.0,0.7,-0.7,4.3,108889.0
2017-07-28,2017,209,18,12,5.4,228.5,1.8,0.0,-2.6,4.4,433.0,3.3,-3.1,4.5,121500.0
2017-07-28,2017,209,19,13,5.4,228.5,2.3,-0.7,-2.6,4.1,432.0,2.9,-1.8,4.9,129675.0
2017-07-28,2017,209,20,14,5.4,228.5,1.5,-2.9,-2.2,4.4,438.0,3.2,0.6,4.8,139775.0
2017-07-28,2017,209,21,15,5.5,228.6,1.3,-4.1,-0.1,4.8,429.0,1.5,1.6,4.8,125723.0
2017-07-28,2017,209,22,16,5.5,228.6,2.7,-2.5,2.5,4.8,421.0,-0.0,1.0,4.4,128491.0
2017-07-28,2017,209,23,17,5.5,228.7,2.1,-2.6,3.0,4.7,419.0,-1.4,1.1,3.9,97219.0
2017-07-29,2017,210,0,18,5.5,228.7,2.6,-3.3,1.5,4.7,410.0,0.1,2.0,4.2,94076.0
2017-07-29,2017,210,1,19,5.5,228.7,2.2,-3.7,1.1,5.0,410.0,1.0,2.3,3.7,71526.0
2017-07-29,2017,210,2,20,5.5,228.8,1.3,-4.1,2.4,5.0,424.0,0.2,0.9,3.7,65223.0
2017-07-29,2017,210,3,21,5.5,228.8,1.9,-4.4,0.8,4.9,419.0,0.8,1.0,3.8,66782.0
2017-07-29,2017,210,4,22,5.5,228.9,2.5,-4.2,0.8,5.0,415.0,0.5,1.4,3.8,66070.0
2017-07-29,2017,210,5,23,5.5,228.9,2.8,-3.5,-0.5,4.9,414.0,1.0,0.3,4.1,81866.0
2017-07-29,2017,210,6,0,5.5,228.9,3.4,-3.4,0.9,5.0,412.0,0.4,0.5,4.3,78421.0
2017-07-29,2017,210,7,1,5.5,229.0,2.8,0.8,-2.3,4.4,408.0,1.9,-1.3,4.3,95281.0
2017-07-29,2017,210,8,2,5.5,229.0,3.0,-3.0,-0.8,4.7,414.0,1.6,1.6,4.0,87459.0
2017-07-29,2017,210,9,3,5.5,229.1,2.7,-2.7,0.4,4.3,415.0,1.0,1.4,3.9,96655.0
2017-07-29,2017,210,10,4,5.5,229.1,3.6,-1.4,-0.2,4.5,403.0,1.9,-0.4,4.0,93638.0
2017-07-29,2017,210,11,5,5.5,229.1,3.8,-1.6,-0.7,4.4,399.0,2.9,0.7,4.0,89358.0
2017-07-29,2017,210,12,6,5.5,229.2,3.0,-2.3,0.2,4.4,409.0,1.5,1.7,3.9,97212.0
2017-07-29,2017,210,13,7,5.5,229.2,2.4,-3.0,0.3,4.5,413.0,1.2,2.3,3.9,89044.0
2017-07-29,2017,210,14,8,5.5,229.3,3.6,-1.6,-0.1,4.5,401.0,1.5,0.6,3.9,79215.0
2017-07-29,2017,210,15,9,5.5,229.3,3.5,-1.1,-0.6,4.3,401.0,2.0,-0.2,3.8,96477.0
2017-07-29,2017,210,16,10,5.5,229.3,3.7,0.1,-1.0,4.4,397.0,2.1,-2.0,3.6,88531.0
2017-07-29,2017,210,17,11,5.5,229.4,2.3,-3.0,1.2,4.2,408.0,0.0,1.7,3.5,97971.0
2017-07-29,2017,210,18,12,5.5,229.4,2.1,-3.4,-0.1,4.3,407.0,1.0,1.7,3.4,99058.0
2017-07-29,2017,210,19,13,5.5,229.5,3.4,-2.3,0.0,4.5,393.0,0.6,0.7,3.4,71222.0
2017-07-29,2017,210,20,14,5.5,229.5,1.4,-2.6,1.4,4.4,411.0,-0.6,0.7,3.5,86382.0
2017-07-29,2017,210,21,15,5.5,229.5,2.9,-3.2,0.1,4.7,397.0,0.3,1.3,3.8,92692.0
2017-07-29,2017,210,22,16,5.5,229.6,3.5,-2.7,-1.0,4.7,389.0,1.6,0.7,3.7,87336.0
2017-07-29,2017,210,23,17,5.5,229.6,3.2,-3.1,-0.7,4.5,388.0,0.9,0.7,3.5,87163.0
2017-07-30,2017,211,0,18,5.5,229.7,3.6,-2.6,-0.5,4.6,381.0,0.4,0.5,3.3,76427.0
2017-07-30,2017,211,1,19,5.5,229.7,1.9,-3.9,0.5,4.6,398.0,-1.4,1.8,3.4,78821.0
2017-07-30,2017,211,2,20,5.5,229.7,3.1,-3.3,0.0,4.8,387.0,-1.3,1.5,3.5,79406.0
2017-07-30,2017,211,3,21,5.5,229.8,3.6,-2.7,-0.2,4.8,381.0,-0.8,0.4,3.5,77354.0
2017-07-30,2017,211,4,22,5.6,229.8,3.8,-2.7,0.4,4.8,379.0,-0.9,0.8,3.7,80842.0
2017-07-30,2017,211,5,23,5.6,229.9,3.9,-2.5,0.4,4.8,376.0,-0.8,0.6,3.5,79983.0
2017-07-30,2017,211,6,0,5.6,229.9,4.4,-1.8,0.2,4.8,369.0,-1.0,-0.0,3.2,59605.0
2017-07-30,2017,211,7,1,5.6,229.9,4.0,-2.3,-0.9,5.0,370.0,0.4,0.8,3.1,56518.0
2017-07-30,2017,211,8,2,5.6,230.0,0.3,-3.6,-0.2,4.9,394.0,0.3,1.9,3.6,65400.0
2017-07-30,2017,211,9,3,5.6,230.0,-0.6,-4.1,-0.1,4.5,397.0,0.5,1.8,3.7,81200.0
2017-07-30,2017,211,10,4,5.6,230.1,2.8,-3.2,0.3,4.5,360.0,-0.7,1.5,3.5,76122.0
2017-07-30,2017,211,11,5,5.6,230.1,3.0,-3.7,-0.4,4.9,360.0,0.5,2.6,3.3,62606.0
2017-07-30,2017,211,12,6,5.6,230.1,3.1,-3.8,-0.4,5.0,357.0,1.1,2.4,3.4,50222.0
2017-07-30,2017,211,13,7,5.6,230.2,3.0,-4.1,0.2,5.1,352.0,-0.8,3.3,3.7,41799.0
2017-07-30,2017,211,14,8,5.6,230.2,2.7,-4.5,0.1,5.4,348.0,-1.7,4.1,3.5,22454.0
2017-07-30,2017,211,15,9,5.6,230.3,2.0,-4.6,0.0,5.4,352.0,-1.9,4.4,3.8,17813.0
2017-07-30,2017,211,16,10,5.6,230.3,2.0,-4.6,0.3,5.4,350.0,-2.3,5.3,3.8,16755.0
2017-07-30,2017,211,17,11,5.6,230.3,2.9,-3.4,-1.6,5.3,342.0,-1.2,3.9,3.7,19797.0
2017-07-30,2017,211,18,12,5.6,230.4,2.7,-3.6,-3.2,5.7,345.0,-0.3,3.2,3.4,17433.0
2017-07-30,2017,211,19,13,5.6,230.4,4.2,-2.6,1.0,5.7,339.0,-3.4,2.3,4.3,17665.0
2017-07-30,2017,211,20,14,5.6,230.5,4.3,-2.0,2.5,5.5,338.0,-5.2,2.1,4.8,17007.0
2017-07-30,2017,211,21,15,5.6,230.5,4.2,-2.4,2.6,5.5,335.0,-4.9,2.9,4.0,22314.0
2017-07-30,2017,211,22,16,5.6,230.5,4.2,-1.3,2.9,5.4,330.0,-5.0,1.8,3.9,20475.0
2017-07-30,2017,211,23,17,5.6,230.6,4.6,-1.0,3.0,5.7,330.0,-4.6,1.5,3.5,21836.0
2017-07-31,2017,212,0,18,5.6,230.6,3.4,0.9,4.4,5.7,334.0,-5.3,0.4,3.9,19144.0
2017-07-31,2017,212,1,19,5.6,230.7,4.7,-0.2,2.2,5.4,330.0,-2.8,1.6,3.4,24022.0
2017-07-31,2017,212,2,20,5.6,230.7,2.8,-2.1,-0.1,4.6,335.0,-1.6,1.7,4.5,29377.0
2017-07-31,2017,212,3,21,5.6,230.7,0.7,-3.5,-0.4,4.2,358.0,-1.3,3.2,5.1,30883.0
2017-07-31,2017,212,4,22,5.6,230.8,3.5,-1.0,1.2,4.0,341.0,-2.4,1.7,5.8,49416.0
2017-07-31,2017,212,5,23,5.6,230.8,2.7,-3.3,0.1,4.3,344.0,-1.3,3.2,5.6,34490.0
2017-07-31,2017,212,6,0,5.6,230.9,3.9,-0.9,0.0,4.2,337.0,-1.3,0.5,5.8,46795.0
2017-07-31,2017,212,7,1,5.6,230.9,3.7,-0.4,1.2,4.2,334.0,-2.9,0.0,5.4,43155.0
2017-07-31,2017,212,8,2,5.6,230.9,2.5,-1.9,0.3,3.8,337.0,-2.0,0.9,5.3,38508.0
2017-07-31,2017,212,9,3,5.6,231.0,1.6,-1.1,0.1,3.4,340.0,-1.8,0.8,5.8,50616.0
2017-07-31,2017,212,10,4,5.6,231.0,0.3,-2.6,0.2,3.4,349.0,-1.4,2.6,5.6,29224.0
2017-07-31,2017,212,11,5,5.7,231.1,-0.5,-2.9,-0.8,3.4,350.0,-0.6,2.8,5.6,25226.0
2017-07-31,2017,212,12,6,5.7,231.1,-0.3,-2.6,-0.8,3.4,347.0,-0.7,2.3,5.8,24477.0
2017-07-31,2017,212,13,7,5.7,231.1,-0.7,-3.2,-0.4,3.5,348.0,-0.7,2.8,6.1,24026.0
2017-07-31,2017,212,14,8,5.7,231.2,1.7,-2.6,-0.4,3.4,338.0,-0.4,2.6,6.2,26594.0
2017-07-31,2017,212,15,9,5.7,231.2,0.0,-3.5,0.1,3.8,342.0,-0.4,3.2,6.2,22370.0
2017-07-31,2017,212,16,10,5.7,231.3,0.0,-3.6,-1.0,3.8,342.0,0.3,3.4,6.3,20810.0
2017-07-31,2017,212,17,11,5.7,231.3,1.8,-2.9,0.4,3.8,331.0,-0.2,3.2,6.5,25460.0
2017-07-31,2017,212,18,12,5.7,231.3,2.0,-3.1,0.1,4.0,331.0,0.3,3.3,6.9,25117.0
2017-07-31,2017,212,19,13,5.7,231.4,2.2,-3.1,-1.4,4.2,334.0,1.4,3.5,7.5,24832.0
2017-07-31,2017,212,20,14,5.7,231.4,1.5,-4.0,0.1,4.5,339.0,0.9,4.3,8.8,24405.0
2017-07-31,2017,212,21,15,5.7,231.5,2.7,-3.4,1.7,4.8,337.0,0.2,4.2,9.1,25169.0
2017-07-31,2017,212,22,16,5.7,231.5,3.1,-3.2,-0.9,4.8,332.0,1.7,4.2,9.6,25555.0
2017-07-31,2017,212,23,17,5.7,231.5,3.9,-2.3,-1.8,5.0,329.0,3.1,3.7,10.2,24937.0
2017-08-01,2017,213,0,18,5.7,231.6,4.4,-2.7,-0.6,5.4,329.0,2.1,5.1,10.5,22535.0
2017-08-01,2017,213,1,19,5.7,231.6,3.8,-3.6,-0.9,5.5,332.0,3.1,5.9,11.4,19274.0
2017-08-01,2017,213,2,20,5.7,231.7,4.3,-3.1,-1.1,5.5,328.0,3.1,6.0,11.2,15779.0
2017-08-01,2017,213,3,21,5.7,231.7,4.3,-2.8,-0.2,5.2,323.0,3.1,6.1,11.4,14925.0
2017-08-01,2017,213,4,22,5.7,231.7,3.8,-3.1,0.5,5.0,316.0,3.8,5.6,11.4,13878.0
2017-08-01,2017,213,5,23,5.7,231.8,3.8,-2.5,0.3,4.8,317.0,4.6,4.4,12.6,17302.0
2017-08-01,2017,213,6,0,5.7,231.8,3.6,-2.6,-0.1,4.6,315.0,5.2,4.5,14.6,15309.0
2017-08-01,2017,213,7,1,5.7,231.9,4.0,-1.0,-2.1,5.0,324.0,6.3,3.2,19.4,17823.0
2017-08-01,2017,213,8,2,5.7,231.9,0.4,-0.1,1.1,3.3,324.0,4.3,4.2,25.8,21488.0
2017-08-01,2017,213,9,3,5.7,231.9,-0.6,4.2,-2.0,6.9,346.0,2.1,0.2,10.2,70078.0
2017-08-01,2017,213,10,4,5.7,232.0,0.3,5.4,-3.6,6.9,353.0,2.0,1.1,10.8,82075.0
2017-08-01,2017,213,11,5,5.7,232.0,-0.5,7.0,-2.5,7.7,353.0,2.4,1.6,12.1,61316.0
2017-08-01,2017,213,12,6,5.7,232.1,1.5,8.3,-3.3,9.3,362.0,3.2,1.0,12.9,39167.0
2017-08-01,2017,213,13,7,5.7,232.1,-3.4,-3.7,2.1,7.9,395.0,1.7,-2.7,9.0,73554.0
2017-08-01,2017,213,14,8,5.7,232.1,-4.7,-3.5,2.0,7.2,428.0,-0.5,-2.1,7.4,111043.0
2017-08-01,2017,213,15,9,5.7,232.2,-9.0,1.1,2.6,9.5,429.0,-0.2,-3.2,5.4,78203.0
2017-08-01,2017,213,16,10,5.7,232.2,-6.2,4.2,3.7,8.8,421.0,0.9,-8.0,6.1,150565.0
2017-08-01,2017,213,17,11,5.7,232.3,-8.2,0.1,2.2,8.7,455.0,-3.1,-7.8,5.5,164631.0
2017-08-01,2017,213,18,12,5.7,232.3,-8.9,0.3,3.5,9.7,450.0,-4.6,-9.6,5.5,124320.0
2017-08-01,2017,213,19,13,5.8,232.3,-8.6,1.5,3.8,9.8,455.0,-4.0,-9.0,4.6,165506.0
2017-08-01,2017,213,20,14,5.8,232.4,-4.9,5.0,5.9,9.2,440.0,-2.9,-8.9,4.7,218089.0
2017-08-01,2017,213,21,15,5.8,232.4,-5.0,3.6,5.0,8.2,441.0,-3.8,-8.3,5.0,226144.0
2017-08-01,2017,213,22,16,5.8,232.5,-3.3,3.7,4.7,7.0,422.0,-3.1,-8.5,4.9,245748.0
2017-08-01,2017,213,23,17,5.8,232.5,-1.5,2.4,4.1,5.5,419.0,-5.0,-8.0,6.1,287293.0
2017-08-02,2017,214,0,18,5.8,232.5,-3.6,3.5,4.2,6.8,421.0,-6.7,-8.1,4.9,225150.0
2017-08-02,2017,214,1,19,5.8,232.6,-4.9,5.9,3.4,8.4,420.0,-6.7,-6.6,3.6,121836.0
2017-08-02,2017,214,2,20,5.8,232.6,-5.2,6.3,3.6,9.0,408.0,-6.2,-5.2,3.2,75510.0
2017-08-02,2017,214,3,21,5.8,232.7,-4.3,7.2,3.2,9.0,396.0,-4.5,-2.8,4.4,70296.0
2017-08-02,2017,214,4,22,5.8,232.7,-4.6,7.3,2.9,9.2,388.0,-2.8,-2.4,4.6,60667.0
2017-08-02,2017,214,5,23,5.8,232.7,-5.8,5.2,3.3,8.5,372.0,-1.7,-1.0,6.8,65566.0
2017-08-02,2017,214,6,0,5.8,232.8,-6.4,3.1,3.5,8.1,370.0,-1.2,-0.0,7.6,93460.0
2017-08-02,2017,214,7,1,5.8,232.8,-1.6,4.5,0.3,6.8,373.0,-1.1,0.6,6.9,94138.0
2017-08-02,2017,214,8,2,5.8,232.9,3.7,4.0,-1.0,6.0,396.0,-2.3,1.3,5.1,109034.0
2017-08-02,2017,214,9,3,5.8,232.9,1.1,4.2,-0.8,5.5,399.0,-2.4,-0.6,5.2,131693.0
2017-08-02,2017,214,10,4,5.8,232.9,-4.8,0.5,1.2,5.0,420.0,-2.6,-3.4,4.3,240548.0
2017-08-02,2017,214,11,5,5.8,233.0,-2.8,1.5,-1.2,3.7,428.0,-2.3,-3.8,3.7,219007.0
2017-08-02,2017,214,12,6,5.8,233.0,1.4,1.5,-0.1,2.9,406.0,-3.4,-4.1,3.9,134820.0
2017-08-02,2017,214,13,7,5.8,233.1,2.5,-2.2,-1.8,3.9,404.0,-4.1,-4.1,4.2,93272.0
2017-08-02,2017,214,14,8,5.8,233.1,1.5,-0.6,-3.0,4.0,394.0,-4.5,-4.1,5.3,126884.0
2017-08-02,2017,214,15,9,5.8,233.1,2.3,4.4,-0.5,5.3,395.0,-3.3,-1.3,4.6,99215.0
2017-08-02,2017,214,16,10,5.8,233.2,1.0,4.2,1.2,4.7,393.0,-1.6,0.4,3.5,91946.0
2017-08-02,2017,214,17,11,5.8,233.2,0.1,1.4,0.4,2.5,384.0,-1.9,-1.6,4.0,103412.0
2017-08-02,2017,214,18,12,5.8,233.3,1.9,0.5,-1.2,2.7,387.0,-3.3,-1.5,4.3,87698.0
2017-08-02,2017,214,19,13,5.8,233.3,0.5,3.3,-0.8,4.0,387.0,-3.5,-0.9,4.6,98235.0
2017-08-02,2017,214,20,14,5.8,233.3,-1.7,4.2,0.2,4.6,369.0,-3.2,-0.8,4.7,82426.0
2017-08-02,2017,214,21,15,5.8,233.4,-2.2,4.5,0.8,5.1,363.0,-1.8,0.1,3.8,59311.0
2017-08-02,2017,214,22,16,5.8,233.4,-1.5,4.8,0.2,5.0,360.0,-2.9,1.4,3.8,34403.0
2017-08-02,2017,214,23,17,5.8,233.5,-1.7,4.2,0.4,4.5,356.0,-2.1,0.4,4.8,32459.0
2017-08-03,2017,215,0,18,5.8,233.5,-1.6,4.2,-0.2,4.6,354.0,-1.7,-0.6,4.5,33699.0
2017-08-03,2017,215,1,19,5.8,233.5,-1.2,3.8,-1.0,4.4,352.0,-2.2,0.5,4.3,29332.0
2017-08-03,2017,215,2,20,5.8,233.6,-1.1,3.7,-1.1,4.1,350.0,-2.1,-0.0,4.5,27693.0
2017-08-03,2017,215,3,21,5.8,233.6,-1.1,3.4,-0.6,4.1,350.0,-2.6,0.3,3.9,28004.0
2017-08-03,2017,215,4,22,5.9,233.7,-1.9,2.7,-0.9,3.8,344.0,-2.4,-0.6,4.1,32046.0
2017-08-03,2017,215,5,23,5.9,233.7,-1.8,2.9,-1.4,3.7,342.0,-3.0,0.1,4.0,24716.0
2017-08-03,2017,215,6,0,5.9,233.7,-2.2,2.8,-0.7,3.7,344.0,-2.1,0.1,4.3,30274.0
2017-08-03,2017,215,7,1,5.9,233.8,-1.8,3.0,-0.3,3.7,348.0,-1.2,0.8,4.4,26860.0
2017-08-03,2017,215,8,2,5.9,233.8,-1.8,2.9,-0.2,3.7,345.0,-1.6,1.0,4.3,23631.0
2017-08-03,2017,215,9,3,5.9,233.9,-1.9,2.7,-0.2,3.6,342.0,-1.1,1.1,4.9,21577.0
2017-08-03,2017,215,10,4,5.9,233.9,-2.7,2.2,0.6,3.7,340.0,0.3,-0.1,4.8,35974.0
2017-08-03,2017,215,11,5,5.9,233.9,-3.7,2.8,2.8,5.6,359.0,2.1,1.6,6.5,47287.0
2017-08-03,2017,215,12,6,5.9,234.0,-2.3,3.2,0.7,5.8,367.0,1.9,1.8,6.8,49483.0
2017-08-03,2017,215,13,7,5.9,234.0,-0.6,4.8,-0.8,5.9,382.0,0.1,1.7,7.6,52333.0
2017-08-03,2017,215,14,8,5.9,234.1,1.0,5.2,-3.6,7.1,391.0,0.1,1.9,8.6,50270.0
2017-08-03,2017,215,15,9,5.9,234.1,-0.9,4.1,-4.4,7.8,390.0,-0.1,2.5,9.6,57739.0
2017-08-03,2017,215,16,10,5.9,234.1,1.0,4.8,-7.5,9.2,404.0,-2.3,2.2,11.0,38525.0
2017-08-03,2017,215,17,11,5.9,234.2,-0.2,8.9,-0.1,9.7,403.0,0.9,4.9,12.7,43217.0
2017-08-03,2017,215,18,12,5.9,234.2,-2.2,7.9,-3.1,9.4,391.0,-1.5,4.5,15.8,60408.0
2017-08-03,2017,215,19,13,5.9,234.3,0.8,8.4,-6.4,11.1,399.0,-1.1,3.8,18.5,68432.0
2017-08-03,2017,215,20,14,5.9,234.3,-3.9,10.2,-0.0,11.3,402.0,-0.4,4.6,21.8,59983.0
2017-08-03,2017,215,21,15,5.9,234.3,-5.8,12.5,-2.5,15.2,415.0,-1.4,2.4,19.5,39833.0
2017-08-03,2017,215,22,16,5.9,234.4,-6.4,14.3,2.3,16.1,423.0,-2.5,2.4,23.3,27042.0
2017-08-03,2017,215,23,17,5.9,234.4,-6.5,13.2,6.4,16.2,420.0,-2.4,4.2,36.2,34810.0
2017-08-04,2017,216,0,18,5.9,234.5,-6.1,11.4,10.7,16.9,412.0,-3.3,5.1,38.4,43603.0
2017-08-04,2017,216,1,19,5.9,234.5,-6.1,9.0,12.8,16.9,403.0,-3.7,5.5,45.0,35133.0
2017-08-04,2017,216,2,20,5.9,234.5,-2.5,2.8,17.0,17.8,398.0,-4.1,8.0,39.1,50653.0
2017-08-04,2017,216,3,21,5.9,234.6,-1.9,-0.5,18.1,18.6,407.0,0.2,6.1,36.2,47585.0
2017-08-04,2017,216,4,22,5.9,234.6,-3.1,0.3,17.7,18.2,424.0,0.6,2.8,33.5,68816.0
2017-08-04,2017,216,5,23,5.9,234.7,2.1,-0.9,9.6,11.5,432.0,3.2,2.9,17.0,330585.0
2017-08-04,2017,216,6,0,5.9,234.7,6.1,-9.7,4.1,14.4,430.0,2.9,1.9,12.7,284876.0
2017-08-04,2017,216,7,1,5.9,234.7,10.4,-10.7,-0.3,17.2,453.0,0.6,-0.2,14.7,270158.0
2017-08-04,2017,216,8,2,5.9,234.8,3.5,-15.7,-3.0,18.1,512.0,0.6,-3.2,10.7,413832.0
2017-08-04,2017,216,9,3,5.9,234.8,5.0,-10.8,4.1,16.2,551.0,-2.9,-4.3,10.6,545378.0
2017-08-04,2017,216,10,4,5.9,234.9,7.5,-8.5,-6.1,15.8,582.0,-2.2,-4.3,11.6,618659.0
2017-08-04,2017,216,11,5,5.9,234.9,7.6,-6.3,2.7,12.1,603.0,-5.0,-1.6,8.3,416507.0
2017-08-04,2017,216,12,6,5.9,234.9,8.1,-6.8,-1.4,11.9,624.0,-5.5,-1.2,6.5,332558.0
2017-08-04,2017,216,13,7,5.9,235.0,4.9,1.4,-4.9,9.7,642.0,-3.9,-5.3,6.4,340776.0
2017-08-04,2017,216,14,8,6.0,235.0,2.0,-5.6,3.3,8.1,695.0,-6.7,-0.5,5.4,325027.0
2017-08-04,2017,216,15,9,6.0,235.1,1.6,1.2,-3.0,6.7,709.0,-1.1,-3.9,4.2,311592.0
2017-08-04,2017,216,16,10,6.0,235.1,3.9,2.4,1.6,6.4,688.0,-3.8,-4.6,4.5,272552.0
2017-08-04,2017,216,17,11,6.0,235.1,3.3,-2.1,4.7,6.9,690.0,-6.0,-1.8,4.4,263532.0
2017-08-04,2017,216,18,12,6.0,235.2,5.3,-2.4,2.9,7.2,661.0,-4.4,-2.1,4.2,179482.0
2017-08-04,2017,216,19,13,6.0,235.2,5.2,-2.4,-0.4,7.0,649.0,-1.0,-1.9,3.8,189924.0
2017-08-04,2017,216,20,14,6.0,235.3,3.4,-4.1,-1.0,6.9,654.0,0.5,-0.1,3.3,191699.0
2017-08-04,2017,216,21,15,6.0,235.3,4.2,-3.2,1.7,6.4,649.0,-1.8,-0.5,3.0,189762.0
2017-08-04,2017,216,22,16,6.0,235.3,2.8,-2.4,0.3,5.5,672.0,-0.9,-1.0,2.8,245644.0
2017-08-04,2017,216,23,17,6.0,235.4,3.3,-2.2,1.2,5.1,668.0,-2.1,-1.2,2.8,213310.0
2017-08-05,2017,217,0,18,6.0,235.4,3.7,-2.2,0.5,5.5,662.0,-1.9,0.0,2.5,196859.0
2017-08-05,2017,217,1,19,6.0,235.5,4.1,-0.5,1.7,5.3,660.0,-2.9,-2.6,2.6,186791.0
2017-08-05,2017,217,2,20,6.0,235.5,3.3,-3.5,-0.7,5.6,663.0,-0.6,0.0,2.8,208970.0
2017-08-05,2017,217,3,21,6.0,235.5,3.7,-2.5,-1.5,5.3,658.0,0.3,-0.4,2.8,196916.0
2017-08-05,2017,217,4,22,6.0,235.6,1.6,-0.7,-2.4,5.0,690.0,0.3,-1.3,2.8,255743.0
2017-08-05,2017,217,5,23,6.0,235.6,3.4,-0.5,0.5,4.7,671.0,-2.5,-1.0,2.9,222144.0
2017-08-05,2017,217,6,0,6.0,235.7,0.6,-2.3,-1.3,4.3,699.0,-0.7,0.3,2.7,250384.0
2017-08-05,2017,217,7,1,6.0,235.7,1.5,-3.0,1.1,4.1,691.0,-2.5,1.4,2.2,216453.0
2017-08-05,2017,217,8,2,6.0,235.7,2.6,-2.5,0.9,4.2,676.0,-1.8,0.9,2.2,170349.0
2017-08-05,2017,217,9,3,6.0,235.8,3.2,-1.6,0.1,4.3,664.0,-0.7,0.4,2.2,154922.0
2017-08-05,2017,217,10,4,6.0,235.8,3.6,-0.2,-0.4,4.0,660.0,0.1,-0.9,2.7,175788.0
2017-08-05,2017,217,11,5,6.0,235.9,2.8,1.3,-1.3,4.2,673.0,0.7,-2.2,2.4,190841.0
2017-08-05,2017,217,12,6,6.0,235.9,3.6,-0.4,-0.6,4.2,664.0,0.7,-0.9,2.8,171109.0
2017-08-05,2017,217,13,7,6.0,235.9,2.3,-2.3,-1.2,4.0,669.0,0.4,0.2,2.5,194290.0
2017-08-05,2017,217,14,8,6.0,236.0,2.5,-0.8,-2.0,4.2,668.0,1.0,-0.7,2.9,198558.0
2017-08-05,2017,217,15,9,6.0,236.0,3.9,1.0,-0.1,4.3,654.0,-0.0,-2.1,3.0,155031.0
2017-08-05,2017,217,16,10,6.0,236.1,1.8,-1.8,-1.2,4.5,668.0,0.5,-0.1,2.8,166954.0
2017-08-05,2017,217,17,11,6.0,236.1,1.3,-2.9,-1.8,4.5,674.0,0.8,0.5,2.8,212175.0
2017-08-05,2017,217,18,12,6.0,236.1,0.4,-3.8,0.1,4.8,680.0,-0.2,1.6,2.9,202058.0
2017-08-05,2017,217,19,13,6.0,236.2,3.6,0.1,0.3,4.4,649.0,0.2,-1.0,3.0,175043.0
2017-08-05,2017,217,20,14,6.0,236.2,1.4,-2.7,-0.9,4.1,665.0,0.6,1.2,2.9,216021.0
2017-08-05,2017,217,21,15,6.0,236.3,1.5,-2.6,-1.3,4.4,662.0,1.1,0.8,2.8,209438.0
2017-08-05,2017,217,22,16,6.0,236.3,1.0,-2.0,-2.3,4.3,665.0,2.5,0.4,2.8,219734.0
2017-08-05,2017,217,23,17,6.0,236.3,4.0,0.3,0.5,4.5,624.0,0.4,-1.9,2.9,164563.0
2017-08-06,2017,218,0,18,6.0,236.4,4.8,-1.5,-0.2,5.3,605.0,1.3,0.1,2.8,117304.0
2017-08-06,2017,218,1,19,6.0,236.4,3.8,-1.3,1.6,5.8,615.0,-1.0,0.2,2.8,172840.0
2017-08-06,2017,218,2,20,6.1,236.5,3.6,-2.6,1.9,5.6,622.0,-1.4,0.1,2.9,213869.0
2017-08-06,2017,218,3,21,6.1,236.5,3.3,-0.3,-1.2,5.2,628.0,1.4,-1.9,2.9,228806.0
2017-08-06,2017,218,4,22,6.1,236.5,4.1,-1.4,-0.2,5.2,616.0,0.5,-1.0,2.8,163267.0
2017-08-06,2017,218,5,23,6.1,236.6,5.3,1.1,1.2,5.8,602.0,-0.3,-3.9,2.9,164078.0
2017-08-06,2017,218,6,0,6.1,236.6,4.2,-0.7,2.4,5.7,622.0,-1.4,-2.0,2.9,186109.0
2017-08-06,2017,218,7,1,6.1,236.7,1.3,2.2,1.0,4.9,653.0,-0.5,-3.5,3.4,263789.0
2017-08-06,2017,218,8,2,6.1,236.7,4.4,-1.1,-0.4,6.2,632.0,1.4,-1.6,3.6,248484.0
2017-08-06,2017,218,9,3,6.1,236.7,3.6,-3.6,-1.0,6.1,627.0,1.1,0.1,3.7,244366.0
2017-08-06,2017,218,10,4,6.1,236.8,2.9,-1.3,1.3,4.9,630.0,0.0,-1.1,3.2,243367.0
2017-08-06,2017,218,11,5,6.1,236.8,2.6,-1.3,-0.2,4.6,636.0,0.8,-1.7,2.8,195850.0
2017-08-06,2017,218,12,6,6.1,236.9,0.4,-3.4,-1.2,4.7,645.0,1.1,-0.2,2.6,178395.0
2017-08-06,2017,218,13,7,6.1,236.9,2.5,-2.3,-2.1,4.6,629.0,1.5,-0.5,2.3,133396.0
2017-08-06,2017,218,14,8,6.1,236.9,4.2,-0.7,-1.5,4.5,611.0,1.2,-1.8,2.2,95886.0
2017-08-06,2017,218,15,9,6.1,237.0,4.3,0.3,-1.3,4.5,607.0,1.3,-2.6,2.2,90768.0
