date,lt,year,doy,glon,trough_min_lat,AE,AE6,Kp,Kp9,Cp,C9,sum_8kp,mean_8ap,F10.7,Hour,Lat_of_Earth,Lon_of_Earth,BR,BT,BN,|B,Solar_Wind_Speed,THETA_elevation_angle_of_v,PHI_azimuth_angle_of_v,Ion_Density,Temperature
2015-05-27,18,2015,147,-90,,50.0,77.4,0.0,0.2,0.1,0,8.7,4,97.8,0,-1.5,168.4,6.6,-6.2,1.9,9.3,319.0,-0.2,1.8,8.4,53273.0
2015-05-27,19,2015,147,-90,,42.0,55.1,0.0,0.2,0.1,0,8.7,4,97.8,1,-1.5,168.5,5.8,-6.5,1.5,8.9,313.0,-0.0,2.1,7.3,41949.0
2015-05-27,20,2015,147,-90,,40.0,50.7,0.0,0.2,0.1,0,8.7,4,97.8,2,-1.5,168.5,5.9,-6.1,0.4,8.6,308.0,0.9,1.6,7.5,39536.0
2015-05-27,21,2015,147,-90,,40.0,46.4,1.0,0.7,0.1,0,8.7,4,97.8,3,-1.4,168.5,5.2,-6.5,-0.8,8.6,307.0,2.0,2.6,7.8,36531.0
2015-05-27,22,2015,147,-90,60.0,46.0,46.6,1.0,0.7,0.1,0,8.7,4,97.8,4,-1.4,168.6,5.3,-6.4,0.8,8.7,303.0,0.4,1.9,8.0,38021.0
2015-05-27,23,2015,147,-90,58.0,55.0,47.4,1.0,0.7,0.1,0,8.7,4,97.8,5,-1.4,168.6,4.5,-7.1,-0.3,8.7,306.0,1.8,2.6,8.2,38993.0
2015-05-28,0,2015,148,-90,51.0,77.0,104.1,1.0,1.4,0.3,1,12.7,6,95.5,6,-1.3,169.6,3.0,2.0,-0.6,5.1,309.0,-0.5,-4.4,9.9,81416.0
2015-05-28,1,2015,148,-90,51.0,61.0,76.8,1.0,1.4,0.3,1,12.7,6,95.5,7,-1.3,169.7,3.2,-1.0,0.8,4.4,309.0,-0.5,-0.3,10.5,96120.0
2015-05-28,2,2015,148,-90,51.0,92.0,86.4,1.0,1.4,0.3,1,12.7,6,95.5,8,-1.3,169.7,1.4,-4.2,-1.8,6.3,318.0,2.3,2.3,10.1,63270.0
2015-05-28,3,2015,148,-90,50.0,105.0,98.1,2.0,1.8,0.3,1,12.7,6,95.5,9,-1.3,169.7,-0.2,-6.0,-1.5,6.7,327.0,2.5,2.4,10.8,58533.0
2015-05-28,4,2015,148,-90,,135.0,121.3,2.0,1.8,0.3,1,12.7,6,95.5,10,-1.3,169.8,0.7,-3.1,-3.1,6.3,327.0,3.6,1.8,11.2,64044.0
2015-05-28,5,2015,148,-90,,400.0,297.6,2.0,1.8,0.3,1,12.7,6,95.5,11,-1.3,169.8,1.3,-3.0,-4.9,6.7,328.0,4.7,0.6,11.5,61930.0
2015-05-28,18,2015,148,-90,,193.0,187.7,2.0,1.9,0.3,1,12.7,6,95.5,0,-1.3,169.4,5.3,1.5,-0.3,5.7,284.0,-1.2,-5.3,7.3,43600.0
2015-05-28,19,2015,148,-90,58.0,123.0,172.0,2.0,1.9,0.3,1,12.7,6,95.5,1,-1.3,169.4,3.8,1.0,0.9,5.4,293.0,-3.0,-4.9,7.7,62955.0
2015-05-28,20,2015,148,-90,57.0,159.0,169.3,2.0,1.9,0.3,1,12.7,6,95.5,2,-1.3,169.5,4.2,2.6,-1.6,5.7,295.0,-0.5,-6.2,8.4,63055.0
2015-05-28,21,2015,148,-90,54.0,382.0,208.0,2.3,2.2,0.3,1,12.7,6,95.5,3,-1.3,169.5,3.3,4.3,-2.0,6.4,302.0,-0.4,-5.6,8.8,49225.0
2015-05-28,22,2015,148,-90,52.0,239.0,227.4,2.3,2.2,0.3,1,12.7,6,95.5,4,-1.3,169.5,2.2,4.0,-0.8,5.5,308.0,-1.1,-5.8,9.1,65085.0
2015-05-28,23,2015,148,-90,52.0,87.0,212.0,2.3,2.2,0.3,1,12.7,6,95.5,5,-1.3,169.6,2.4,1.6,1.3,5.4,308.0,-3.2,-4.2,9.5,75073.0
2015-05-29,0,2015,149,-90,,79.0,67.2,1.3,1.4,0.3,1,14.0,6,94.8,6,-1.2,170.6,3.5,-4.0,1.9,7.9,369.0,-0.6,-3.0,8.4,114603.0
2015-05-29,1,2015,149,-90,,120.0,100.6,1.3,1.4,0.3,1,14.0,6,94.8,7,-1.2,170.6,3.8,-4.7,-2.4,7.8,372.0,2.0,-2.2,9.0,141675.0
2015-05-29,2,2015,149,-90,51.0,93.0,95.8,1.3,1.4,0.3,1,14.0,6,94.8,8,-1.2,170.6,2.5,-4.6,2.8,7.4,384.0,-2.7,-1.7,9.4,148099.0
2015-05-29,3,2015,149,-90,50.0,71.0,80.2,2.0,1.8,0.3,1,14.0,6,94.8,9,-1.2,170.7,1.2,-5.6,3.5,8.1,394.0,-3.5,-1.2,9.0,119550.0
2015-05-29,4,2015,149,-90,,66.0,71.2,2.0,1.8,0.3,1,14.0,6,94.8,10,-1.2,170.7,2.0,-4.9,2.8,7.9,390.0,-3.0,-0.9,8.9,122452.0
2015-05-29,5,2015,149,-90,,127.0,106.5,2.0,1.8,0.3,1,14.0,6,94.8,11,-1.2,170.8,2.0,-4.2,-0.2,7.8,387.0,-0.4,-1.2,8.7,113240.0
2015-05-29,18,2015,149,-90,,39.0,53.3,0.7,0.9,0.3,1,14.0,6,94.8,0,-1.2,170.3,2.3,-6.6,2.9,8.4,348.0,-0.6,1.0,10.2,101053.0
2015-05-29,19,2015,149,-90,,32.0,46.1,0.7,0.9,0.3,1,14.0,6,94.8,1,-1.2,170.4,0.6,-3.6,5.2,7.9,361.0,-2.1,-2.4,10.6,131120.0
2015-05-29,20,2015,149,-90,,37.0,44.7,0.7,0.9,0.3,1,14.0,6,94.8,2,-1.2,170.4,1.9,-4.6,4.7,8.1,357.0,-1.8,-0.5,9.7,127992.0
2015-05-29,21,2015,149,-90,,44.0,44.6,2.0,1.6,0.3,1,14.0,6,94.8,3,-1.2,170.5,2.3,-7.2,1.0,9.0,359.0,0.7,-0.1,8.3,111073.0
2015-05-29,22,2015,149,-90,,39.0,45.4,2.0,1.6,0.3,1,14.0,6,94.8,4,-1.2,170.5,1.5,-7.1,2.7,8.8,370.0,-1.9,-0.4,7.7,109061.0
2015-05-29,23,2015,149,-90,,51.0,39.7,2.0,1.6,0.3,1,14.0,6,94.8,5,-1.2,170.5,3.4,-6.7,2.5,8.7,368.0,-1.6,-0.2,7.9,110006.0
2015-05-30,0,2015,150,-90,57.0,49.0,45.9,0.7,0.8,0.1,0,8.7,4,97.7,6,-1.1,171.5,4.8,-1.8,-0.6,5.5,368.0,0.1,-1.1,6.2,67956.0
2015-05-30,1,2015,150,-90,,77.0,65.6,0.7,0.8,0.1,0,8.7,4,97.7,7,-1.1,171.6,3.8,-2.7,-0.4,5.4,375.0,-0.5,0.5,5.8,70463.0
2015-05-30,2,2015,150,-90,,110.0,93.7,0.7,0.8,0.1,0,8.7,4,97.7,8,-1.1,171.6,1.5,-4.7,1.8,5.7,393.0,-2.7,1.9,5.6,58201.0
2015-05-30,3,2015,150,-90,,71.0,79.4,1.0,0.9,0.1,0,8.7,4,97.7,9,-1.1,171.6,-0.8,-5.4,-1.3,6.0,405.0,-0.1,2.2,5.4,44206.0
2015-05-30,4,2015,150,-90,,90.0,86.1,1.0,0.9,0.1,0,8.7,4,97.7,10,-1.1,171.7,-1.0,-5.3,-0.7,5.9,405.0,-0.5,2.2,5.3,43183.0
2015-05-30,5,2015,150,-90,,123.0,109.5,1.0,0.9,0.1,0,8.7,4,97.7,11,-1.0,171.7,0.7,-4.3,0.8,5.5,394.0,-1.1,1.5,5.4,53466.0
2015-05-30,18,2015,150,-90,,45.0,97.3,0.7,1.1,0.1,0,8.7,4,97.7,0,-1.1,171.3,0.9,-5.6,-0.5,6.2,406.0,-2.3,2.2,5.8,56074.0
2015-05-30,19,2015,150,-90,,42.0,77.0,0.7,1.1,0.1,0,8.7,4,97.7,1,-1.1,171.3,2.3,-5.0,-0.1,6.2,396.0,-2.5,1.6,6.1,58829.0
2015-05-30,20,2015,150,-90,60.0,42.0,70.7,0.7,1.1,0.1,0,8.7,4,97.7,2,-1.1,171.4,3.5,-4.2,0.1,6.1,384.0,-3.0,1.1,6.2,58898.0
2015-05-30,21,2015,150,-90,,38.0,67.4,1.0,1.0,0.1,0,8.7,4,97.7,3,-1.1,171.4,2.8,-4.6,0.4,6.2,388.0,-3.1,1.2,6.2,53879.0
